ExternalRiskEstimate,NetFractionRevolvingBurden,AverageMInFile,PercentInstallTrades,NumSatisfactoryTrades,RiskPerformance
87,3,93,29,23,1
87,3,73,45,26,0
75,2,71,33,7,1
65,0,149,48,18,0
77,22,37,29,12,1
68,9,88,47,18,0
47,77,78,57,21,0
90,0,96,32,20,1
60,59,74,58,16,1
58,6,55,22,17,0
75,21,83,33,39,1
55,1,103,38,9,0
89,0,93,18,24,1
77,0,37,50,4,1
85,14,94,33,39,1
89,4,122,21,17,1
81,67,94,64,22,1
76,48,86,33,27,1
84,3,90,47,17,1
88,0,117,24,21,1
68,95,110,55,19,1
75,66,71,42,25,1
63,73,39,29,23,1
67,27,87,37,23,0
86,10,86,31,25,1
86,4,108,29,21,1
83,0,50,53,13,1
77,1,71,32,19,0
74,58,113,35,19,1
88,5,109,53,17,1
64,3,102,34,36,1
83,0,107,35,17,1
90,2,106,21,32,1
82,4,104,43,19,1
63,92,71,54,13,0
66,63,95,29,44,1
70,69,74,21,41,0
87,0,122,42,11,1
86,10,90,21,26,1
68,55,104,70,40,1
64,41,58,58,14,1
80,23,65,45,27,1
65,45,77,33,24,1
65,36,95,81,21,1
86,11,125,15,20,1
77,28,70,53,37,1
83,26,138,38,24,0
78,42,113,50,27,1
87,1,65,12,17,1
85,0,44,25,3,0
90,2,95,27,28,1
91,1,104,33,6,1
85,19,79,29,39,0
84,19,50,36,22,1
81,20,43,67,9,1
82,19,93,28,38,1
67,72,101,42,31,1
75,1,72,66,28,1
82,37,84,28,22,1
82,41,117,22,22,1
75,31,53,56,22,1
69,43,69,32,25,0
69,78,84,47,27,0
78,1,107,53,13,1
87,2,79,18,44,1
86,12,127,44,9,0
71,18,69,50,19,1
73,1,88,38,38,0
61,80,60,29,33,0
61,77,35,15,30,1
60,62,83,44,21,1
69,48,20,43,5,0
87,2,52,14,29,1
64,40,86,36,18,1
69,31,39,5,22,1
59,63,94,52,17,0
65,24,100,35,41,1
80,21,75,35,23,1
85,2,109,34,26,1
81,4,75,61,22,0
58,57,99,68,36,1
91,1,126,50,15,1
71,0,58,50,15,1
72,0,128,50,6,0
81,9,71,42,34,0
60,59,79,38,22,1
79,27,79,28,44,1
77,6,60,46,12,1
79,41,112,32,19,1
83,33,103,20,31,0
72,38,80,38,15,1
63,12,68,32,33,1
75,0,101,49,32,1
85,6,82,38,31,1
80,19,98,32,24,1
79,59,77,35,30,1
85,3,79,15,26,1
85,14,141,28,24,1
72,15,31,8,13,1
71,47,92,25,39,1
82,5,68,33,15,1
82,19,107,21,23,1
65,33,36,58,9,0
70,21,143,17,11,0
59,2,113,28,25,0
83,7,66,32,23,1
92,3,154,28,18,1
83,6,95,59,33,1
84,1,28,46,13,1
59,104,90,54,13,1
71,33,95,57,28,0
84,3,92,26,19,1
84,12,68,29,7,1
91,4,102,42,18,1
80,14,106,23,26,1
65,59,86,44,25,1
88,5,80,34,28,1
77,2,111,56,23,1
79,1,111,14,22,1
77,39,107,55,20,1
73,76,75,29,7,0
79,35,82,30,38,1
76,55,72,29,6,1
76,65,63,55,11,0
72,53,48,45,19,0
66,46,134,28,26,1
60,60,86,30,28,1
75,52,39,60,15,0
67,4,36,56,8,0
62,37,72,60,29,0
91,0,148,33,14,0
63,75,100,21,31,0
57,98,52,63,15,0
61,52,52,61,15,0
70,28,37,26,22,1
76,56,55,56,15,1
66,56,60,44,13,0
66,37,72,19,29,0
83,1,83,71,27,0
71,72,82,21,22,0
72,18,32,48,21,0
72,69,105,14,13,1
68,41,64,52,19,1
60,35,25,32,24,0
64,5,73,62,31,0
76,6,52,60,10,0
65,76,76,69,25,1
82,8,101,36,25,1
62,56,51,39,20,0
60,8,64,36,10,0
57,51,58,75,47,1
62,68,45,60,28,0
59,16,85,60,27,0
62,39,92,33,31,0
57,93,78,67,17,1
61,49,62,45,21,0
55,55,119,36,18,0
63,30,89,24,37,0
74,55,58,33,24,0
77,30,52,45,19,0
88,2,87,20,9,0
59,42,52,36,12,0
68,27,64,64,11,0
80,0,20,67,3,0
86,9,66,62,13,0
61,48,20,61,26,0
57,14,73,41,28,0
82,0,87,16,21,0
68,49,41,63,16,0
70,41,51,61,31,0
67,5,82,41,27,0
66,48,38,67,14,0
59,70,35,44,16,0
72,0,75,30,9,1
69,52,84,56,34,1
57,78,69,55,9,0
72,85,38,0,5,0
59,54,50,21,27,0
66,88,70,69,46,0
73,33,129,52,23,0
54,76,55,60,5,0
64,44,71,23,28,0
71,23,63,58,29,0
89,0,130,14,7,0
87,0,68,29,31,1
75,17,15,50,2,0
67,94,89,60,19,0
69,50,32,44,18,0
61,101,28,60,4,0
80,23,62,23,24,1
74,29,73,64,14,0
70,0,29,75,8,0
58,36,146,0,5,0
65,4,71,58,21,0
83,4,41,14,22,1
76,8,98,42,27,1
66,37,73,50,24,1
54,21,52,47,14,0
57,45,61,16,44,0
87,1,68,39,23,1
61,54,65,44,24,0
66,60,66,56,8,0
69,51,84,50,27,1
80,3,64,37,41,1
78,4,108,36,9,1
71,64,31,45,22,0
62,81,79,28,18,1
69,47,100,50,30,0
69,36,46,45,21,1
67,69,40,57,14,0
60,0,23,67,9,0
80,48,65,50,10,0
64,95,26,43,6,1
63,64,6,50,1,0
88,0,102,54,21,0
70,17,53,38,14,0
80,31,111,11,25,1
56,93,59,70,17,0
72,9,69,9,30,0
54,90,67,0,6,0
61,81,54,62,12,0
55,76,47,58,24,0
71,19,107,53,30,1
81,8,83,36,23,1
82,1,131,56,17,0
55,0,56,33,4,0
67,10,97,54,11,0
66,0,90,20,12,0
66,68,81,43,31,0
72,38,76,36,34,1
69,48,73,37,25,0
66,44,110,48,27,0
56,49,60,24,14,0
60,88,59,69,21,0
78,9,80,40,19,1
82,3,77,21,22,1
67,14,62,56,5,0
59,83,65,47,49,0
67,38,81,50,21,0
56,75,25,25,7,0
85,4,94,14,40,1
63,61,87,39,17,0
79,35,151,35,15,1
78,43,90,52,23,1
88,14,78,14,13,1
67,79,76,59,31,0
76,13,69,60,5,1
77,4,47,62,12,1
65,46,92,33,10,0
72,57,76,61,50,1
59,58,64,70,27,0
61,68,65,26,24,1
76,17,88,59,16,1
63,110,142,69,6,0
79,0,83,11,15,1
67,51,91,26,41,0
75,48,95,24,20,0
89,7,119,24,30,1
81,14,64,50,32,1
62,59,55,63,5,0
67,71,13,40,4,1
84,9,72,45,48,1
63,71,92,25,7,1
71,10,115,31,14,0
72,23,99,67,30,1
84,18,61,53,30,1
60,89,40,37,27,0
81,34,116,24,28,1
75,17,97,21,32,1
67,21,112,48,24,1
82,29,90,24,25,1
75,14,140,18,28,1
64,51,28,21,14,0
77,1,75,22,7,1
63,43,46,57,17,0
83,17,121,39,39,1
56,64,61,29,21,0
72,80,55,77,22,0
68,19,65,50,43,1
84,2,74,11,35,1
82,17,70,48,21,0
68,42,91,54,23,0
77,36,75,29,21,0
88,10,89,25,11,1
68,66,50,44,15,0
69,32,103,33,31,1
70,28,23,47,18,0
68,28,98,57,24,0
78,22,63,42,24,1
75,83,74,65,17,0
55,103,62,33,6,0
84,0,61,43,14,0
83,8,73,79,33,1
65,40,58,52,21,0
83,7,73,21,34,1
58,47,66,13,30,0
89,5,90,62,24,1
54,76,23,25,15,0
65,56,96,30,42,0
62,57,46,75,18,0
60,71,18,40,13,0
80,47,103,75,16,1
68,4,111,29,13,1
85,19,73,38,11,1
77,20,45,58,18,1
66,54,119,39,33,1
70,54,52,38,24,0
91,1,127,33,16,1
80,44,127,50,19,1
89,3,90,27,14,1
59,20,55,65,45,0
66,54,58,39,33,0
71,54,74,34,29,1
84,0,72,50,22,1
83,20,94,32,19,1
83,13,97,69,46,1
83,2,68,41,22,1
84,11,118,36,11,1
74,26,12,17,6,1
66,86,55,76,15,0
55,78,89,64,11,0
84,0,50,9,9,0
91,0,132,71,5,1
54,64,62,28,28,0
89,37,109,27,14,1
69,0,81,75,8,0
65,26,99,32,24,0
73,14,39,64,24,0
76,22,53,48,25,1
67,86,90,38,20,0
87,0,72,32,19,1
58,76,88,57,24,0
88,11,105,50,20,1
82,6,113,40,29,1
71,18,36,67,12,0
71,21,145,29,38,0
61,75,87,45,10,0
59,36,117,35,18,0
89,2,110,42,19,1
82,1,85,67,12,1
82,15,87,32,25,1
54,54,54,47,16,0
63,45,63,51,33,0
72,11,81,7,11,1
78,5,86,20,41,1
81,5,95,32,34,1
78,17,68,62,44,1
88,2,84,53,15,1
63,12,119,12,30,0
81,76,109,0,6,0
75,1,123,26,43,1
81,17,135,50,6,1
85,1,113,19,15,1
85,2,68,34,43,1
61,0,107,40,8,0
75,27,66,45,40,1
60,34,122,35,22,0
68,0,93,62,31,1
55,0,78,58,23,0
89,0,86,20,10,1
86,2,68,42,33,1
63,10,87,20,19,1
77,34,90,38,37,0
74,10,72,35,43,1
81,2,55,36,28,1
87,9,82,73,29,1
79,46,59,68,21,1
89,3,101,55,11,1
79,2,49,36,28,1
66,93,100,45,16,1
69,23,90,20,44,1
61,66,54,42,26,0
90,15,87,29,13,1
85,14,76,41,17,1
90,3,132,40,11,1
80,7,94,68,22,1
80,8,97,62,26,1
69,3,73,50,16,0
66,44,83,32,24,0
88,0,97,38,8,1
71,44,21,50,6,1
80,25,74,73,11,0
60,68,49,16,31,1
69,27,93,41,22,0
66,1,113,36,8,0
84,1,69,39,18,1
86,29,78,30,7,1
82,10,80,77,24,1
68,4,69,67,7,1
78,62,127,45,27,1
62,34,54,47,41,0
74,15,74,60,40,1
81,15,63,45,29,1
73,51,104,23,49,1
79,22,52,12,39,1
86,11,75,16,19,1
77,72,104,32,20,1
77,57,84,53,14,1
65,5,139,0,16,1
69,58,55,14,14,1
90,0,100,56,16,1
69,45,81,44,44,1
69,34,76,33,19,0
80,2,66,13,22,1
73,8,109,71,6,1
84,4,100,17,41,1
86,16,80,50,25,1
73,0,93,67,6,1
84,4,74,50,30,1
70,71,95,35,43,0
72,35,71,59,29,1
76,0,32,75,4,1
74,38,32,41,22,0
83,4,84,45,22,1
76,4,64,50,17,1
69,2,106,25,33,1
72,6,79,39,49,1
77,12,87,39,18,1
87,10,154,21,14,1
61,20,45,26,15,0
89,1,154,23,32,1
80,4,67,22,35,1
80,0,27,71,7,1
86,7,77,28,18,1
88,9,74,25,18,1
88,0,95,4,24,1
69,86,58,36,18,0
84,13,154,36,14,1
74,30,46,54,21,0
65,57,52,29,17,1
84,11,132,36,10,0
78,3,88,20,22,0
63,76,43,29,21,0
73,73,93,20,10,0
73,29,129,34,30,0
74,3,51,15,30,1
71,76,46,57,14,0
56,78,111,18,16,0
61,48,27,56,18,0
59,124,78,41,13,0
82,17,85,20,49,1
76,49,75,32,26,0
85,4,40,50,8,0
50,69,55,36,32,0
84,0,42,40,5,0
79,30,48,29,14,1
86,2,120,33,29,1
58,94,54,66,27,0
68,5,63,40,42,1
84,0,91,28,18,0
81,35,106,50,6,0
75,24,99,18,27,0
77,0,73,30,9,0
72,14,92,30,27,0
60,91,75,60,40,0
64,47,86,55,18,0
86,18,73,14,14,0
56,42,86,56,29,0
87,1,61,26,19,1
61,70,78,23,22,0
74,37,38,50,9,0
70,43,51,30,27,0
80,25,128,38,32,1
75,49,48,44,17,1
64,58,50,24,20,1
73,13,65,15,27,1
73,18,66,43,22,0
81,20,101,15,11,1
68,70,89,39,19,0
76,27,34,40,13,0
65,25,91,44,43,0
65,76,64,24,16,0
80,2,62,19,15,1
54,74,60,45,10,0
90,10,100,35,20,1
91,0,149,9,11,0
68,89,75,41,29,0
62,38,62,29,11,0
77,14,69,12,40,0
65,59,42,55,11,0
73,40,66,54,9,1
77,17,52,33,22,0
79,30,89,25,12,1
63,33,54,59,35,1
72,5,63,25,22,0
74,9,98,32,28,1
61,97,57,14,5,0
81,1,121,26,19,1
75,41,50,27,15,0
65,40,139,22,8,0
67,83,19,70,10,0
60,9,112,29,19,0
56,70,71,42,22,0
57,83,33,0,5,0
61,22,37,33,10,0
59,54,98,21,27,1
66,28,93,20,24,1
58,93,36,67,9,0
59,9,97,25,21,0
73,35,64,35,33,1
63,66,14,43,6,0
78,5,100,45,10,0
90,1,84,3,37,1
74,6,77,14,14,0
87,4,93,22,22,1
63,15,35,67,5,0
76,32,44,21,14,1
55,13,60,31,8,1
73,64,69,32,18,1
73,22,29,38,13,0
84,36,79,50,24,0
65,86,116,47,18,0
65,22,71,36,13,0
56,66,69,47,16,0
68,9,59,42,27,1
59,23,72,52,21,0
68,11,15,33,6,0
73,53,60,30,19,0
60,98,45,67,14,0
75,29,59,19,31,0
61,86,71,31,12,0
61,95,71,29,21,1
82,35,112,25,20,0
87,10,59,21,16,0
57,49,50,21,16,0
72,0,68,50,6,0
81,34,75,44,45,1
76,3,72,14,29,1
56,1,90,0,1,0
83,5,45,40,15,1
71,1,39,13,28,0
85,0,59,5,19,1
84,15,60,29,22,0
87,4,78,27,10,1
80,18,58,31,16,1
75,47,126,14,22,1
72,31,37,11,35,0
61,45,120,39,16,0
75,12,60,18,37,1
55,57,75,29,22,0
75,18,57,27,21,0
63,62,50,44,14,0
68,95,29,60,5,1
87,3,90,27,15,0
65,83,145,36,40,0
56,98,79,17,12,0
85,13,75,31,16,1
64,88,64,53,30,0
86,9,137,44,18,1
81,6,60,14,6,1
82,65,106,30,10,1
66,49,61,17,40,0
72,21,34,25,15,1
74,0,47,33,19,1
62,79,40,33,17,0
74,3,89,22,9,1
87,11,128,33,9,1
84,5,75,7,29,1
81,0,55,25,24,0
79,6,39,17,28,1
64,87,40,33,15,1
64,61,79,31,12,0
60,64,99,43,9,0
78,11,35,38,12,0
63,48,71,55,19,1
64,21,75,32,35,0
72,41,110,30,10,1
65,16,101,21,36,0
70,21,38,17,12,0
70,49,116,12,26,0
55,0,71,20,4,0
54,81,85,40,7,1
62,85,52,53,15,0
73,0,68,46,25,1
84,0,70,18,28,1
59,68,89,25,23,0
84,2,94,9,42,0
83,12,75,52,27,1
61,43,61,21,23,0
69,52,60,30,7,0
71,30,84,33,25,0
71,33,88,17,43,0
69,51,62,50,8,0
59,0,64,80,3,0
55,45,76,47,14,0
59,64,91,36,41,0
72,16,62,14,20,0
66,74,47,38,14,0
84,13,150,25,20,1
73,15,87,43,21,1
78,3,58,33,9,0
61,13,63,56,16,0
72,56,58,30,20,0
74,44,76,26,19,0
56,81,25,27,22,0
62,65,81,20,23,0
56,21,64,42,8,1
66,29,43,23,29,0
66,79,41,18,22,0
56,54,56,33,6,0
83,2,114,13,30,1
68,89,106,43,12,0
61,41,67,46,21,0
80,26,51,56,9,1
72,78,73,57,6,0
83,24,122,47,17,1
57,8,74,38,10,0
60,36,5,20,5,0
64,93,62,22,7,0
80,12,59,16,19,0
86,9,87,44,16,1
82,21,55,47,18,1
67,34,62,26,27,1
76,35,36,56,8,0
73,49,91,26,28,0
73,49,50,35,17,0
56,112,80,44,16,0
76,33,46,21,18,1
65,49,48,25,20,0
58,98,83,17,23,1
79,19,84,20,40,1
63,98,73,19,16,0
88,27,105,18,11,0
67,53,20,38,12,0
59,37,72,9,32,0
77,20,93,37,29,1
56,58,95,23,43,1
72,33,44,33,23,1
59,106,15,64,11,0
57,72,125,27,36,1
75,41,118,18,11,1
82,29,142,13,15,1
76,59,67,23,12,0
60,75,60,16,32,0
79,50,99,29,23,1
62,59,39,0,12,1
80,15,58,0,11,1
75,14,124,75,4,1
86,13,79,44,8,1
63,61,67,30,6,1
88,8,78,25,8,1
66,23,63,36,12,0
65,58,20,44,16,0
79,8,51,29,28,1
76,20,58,42,18,0
68,80,65,21,25,1
77,47,82,38,13,1
79,28,89,46,13,1
55,38,124,50,9,0
75,41,56,55,38,1
67,86,23,25,4,0
80,42,43,22,18,0
56,55,68,30,19,0
70,28,59,35,46,1
63,90,26,27,11,0
68,13,114,30,8,0
78,47,118,33,18,1
79,7,77,49,37,1
56,64,88,22,22,0
66,95,61,69,11,0
82,2,91,15,19,1
58,35,94,53,15,1
77,42,73,40,23,0
63,91,61,63,15,0
86,7,91,13,38,1
74,37,85,30,29,1
77,27,54,60,10,0
59,32,68,29,16,0
76,0,7,67,2,0
60,107,94,40,19,0
64,82,59,50,17,0
76,67,75,36,14,1
59,73,33,12,17,0
69,83,62,55,20,0
83,34,94,42,24,1
62,44,66,36,12,0
58,73,70,40,28,0
75,0,73,46,12,1
68,13,117,15,20,0
76,6,77,20,25,1
85,5,50,50,20,1
67,65,23,13,23,0
76,91,101,51,35,0
78,3,28,44,15,0
77,11,139,13,37,0
72,53,95,24,38,0
75,41,63,31,48,0
56,87,71,43,21,0
69,95,28,67,3,0
68,62,45,33,17,0
67,50,47,43,5,1
76,43,115,28,22,1
71,70,87,35,16,1
65,28,99,31,35,1
73,72,60,44,16,0
73,77,79,35,19,1
68,86,84,19,15,0
76,76,99,59,22,1
74,6,83,37,24,1
68,52,65,38,29,0
66,91,91,27,32,0
77,59,145,21,19,0
78,32,72,35,17,1
81,4,62,17,35,0
62,36,81,22,4,0
63,21,64,66,34,0
79,2,8,33,3,0
71,42,95,38,19,0
81,19,83,23,12,0
69,28,71,47,18,1
63,114,98,50,4,0
59,94,58,35,20,0
73,45,67,38,29,1
75,27,81,55,20,1
89,3,148,10,20,1
60,86,36,17,4,0
90,0,146,36,10,0
67,81,75,69,12,0
81,42,63,21,19,1
88,3,89,48,21,1
83,4,53,8,38,1
76,19,72,10,20,0
77,31,123,35,22,1
83,15,107,50,22,0
73,0,86,43,14,1
69,84,97,10,29,1
80,7,58,14,36,1
64,87,70,20,19,0
86,39,132,38,8,1
88,3,86,17,18,1
61,73,29,29,14,1
56,100,15,67,9,0
57,17,19,20,10,1
72,16,110,32,18,1
69,46,27,50,8,0
62,91,54,73,29,0
71,23,40,25,28,1
64,5,107,40,23,0
66,82,121,52,28,1
63,0,65,67,4,0
81,2,54,21,14,0
74,26,77,11,28,1
65,102,35,44,9,0
70,19,59,26,31,1
79,47,87,27,15,1
78,24,54,30,22,1
77,26,86,33,14,1
80,3,48,25,16,1
80,62,88,53,30,1
68,80,47,31,36,0
81,46,86,39,22,0
58,62,68,34,31,0
62,20,80,23,31,1
68,51,59,30,10,0
67,66,65,36,14,0
88,3,137,20,5,0
84,16,64,44,16,1
59,73,13,22,7,0
90,0,96,33,21,1
66,25,66,76,20,1
84,2,137,16,37,1
76,33,71,24,24,1
73,28,70,36,28,1
67,51,77,20,34,0
77,19,24,46,13,0
54,94,68,52,26,0
91,6,142,19,21,1
58,57,61,29,11,0
65,25,49,27,14,1
63,15,80,4,23,0
59,66,84,5,19,1
58,51,51,13,22,0
56,55,118,20,19,0
83,19,57,24,17,1
82,0,73,60,10,1
66,41,110,17,4,0
61,28,61,14,44,0
62,51,43,5,22,0
84,16,37,29,7,1
72,92,70,41,19,1
70,95,21,67,3,0
83,13,83,61,23,0
68,6,57,56,16,0
84,16,59,33,3,1
59,43,96,18,16,0
69,117,61,40,10,1
76,23,70,52,28,1
66,3,68,21,23,0
59,53,78,45,19,0
73,47,54,46,23,1
57,81,73,54,31,0
65,33,50,46,23,0
57,101,97,38,13,0
68,36,105,50,33,1
85,2,120,21,19,1
87,10,79,14,21,1
73,90,53,58,11,0
79,16,79,17,40,1
87,9,127,21,14,1
85,20,145,25,20,0
85,9,106,21,28,1
70,58,55,57,14,1
75,31,123,8,13,0
65,70,60,21,21,1
57,2,55,22,25,1
63,52,69,40,13,1
71,47,93,40,5,0
55,87,102,27,7,0
72,68,83,16,22,1
88,1,61,46,13,1
69,51,53,33,24,1
88,6,71,47,17,1
66,43,89,50,29,1
73,52,90,22,7,1
88,0,91,50,15,1
87,3,109,12,17,1
83,2,82,46,10,1
90,51,96,0,9,1
76,5,76,23,22,1
60,93,115,33,11,0
66,24,108,48,23,1
83,44,113,27,22,1
85,1,106,32,22,1
69,26,58,16,24,1
80,36,67,25,24,1
63,62,32,30,19,0
55,52,70,46,11,0
88,7,93,21,14,1
88,6,103,30,10,1
69,28,51,21,28,1
87,4,82,22,9,1
69,19,23,13,7,0
79,49,69,33,18,1
70,44,58,40,32,1
82,5,55,14,24,1
72,33,100,31,25,0
80,45,134,27,11,1
70,53,78,38,26,1
70,33,28,13,8,0
87,5,75,55,10,0
62,68,97,39,18,0
78,21,110,18,37,1
86,1,68,40,25,1
62,57,139,33,30,0
73,2,93,33,29,1
64,52,37,40,14,1
87,1,102,41,27,1
64,34,29,12,23,0
65,8,86,0,6,1
79,11,100,73,31,1
62,25,31,22,7,1
89,8,84,57,7,1
83,20,72,22,18,1
64,51,69,20,18,0
79,8,59,48,24,1
67,26,44,33,22,0
61,38,41,41,39,1
66,66,65,35,21,0
72,59,46,24,38,1
74,0,55,67,15,0
80,0,37,13,8,0
85,17,72,33,6,0
72,46,62,24,37,1
82,6,49,17,12,1
86,6,73,75,8,1
76,8,39,23,22,1
63,0,66,47,13,0
77,21,92,20,28,0
69,10,90,43,35,1
65,46,53,8,12,0
64,64,33,0,13,1
80,11,57,16,24,1
73,74,73,50,14,1
77,13,69,72,18,1
64,46,85,38,8,0
65,84,67,30,17,0
57,85,79,36,11,0
65,0,53,38,12,0
62,73,64,67,18,0
88,1,91,15,13,1
72,40,100,21,28,1
80,2,86,50,28,1
53,64,122,11,14,0
84,16,75,13,22,1
86,11,75,26,19,1
81,8,52,31,12,1
83,1,92,11,37,1
79,37,66,23,13,1
69,34,82,10,48,1
61,30,74,59,27,0
69,10,58,25,20,0
91,2,112,50,6,1
75,16,93,29,14,1
60,13,59,69,9,0
79,6,70,39,30,1
61,94,38,29,14,1
61,59,87,33,13,0
82,0,81,18,22,1
58,63,35,8,25,0
76,12,54,27,10,1
75,32,92,29,37,0
84,9,95,24,21,1
89,7,94,44,15,1
64,93,38,38,8,0
89,1,132,14,34,1
85,10,143,33,21,1
72,38,97,21,24,1
72,25,76,40,25,1
70,0,80,25,2,0
80,2,52,16,18,1
73,18,18,36,11,1
80,12,113,19,42,1
55,46,32,44,16,0
77,36,74,28,26,1
89,6,81,40,15,1
90,2,110,44,34,1
67,7,39,32,23,1
62,97,51,40,13,0
55,23,76,21,21,0
67,20,45,75,23,1
62,46,147,19,17,0
76,0,68,49,30,1
71,36,53,46,10,0
84,5,102,37,19,1
75,63,49,58,11,0
84,16,79,68,21,1
65,25,10,14,6,0
85,0,88,7,28,1
79,26,45,43,21,1
63,58,72,25,24,0
70,4,61,35,19,0
79,18,43,60,25,1
75,59,112,30,33,1
61,61,89,20,30,0
75,22,109,23,30,1
85,19,80,25,16,1
92,1,137,31,16,1
86,2,70,38,33,1
69,71,60,30,30,1
83,18,153,19,16,0
63,9,67,33,18,0
74,8,94,55,20,1
74,3,59,23,42,1
67,48,56,45,31,1
71,8,18,22,9,0
61,30,62,38,39,1
87,4,102,16,44,1
78,14,83,23,43,1
78,11,113,20,39,1
72,27,131,17,17,1
91,2,117,33,12,1
65,43,90,29,10,1
63,99,44,57,23,0
83,9,142,24,36,1
83,0,71,43,14,1
69,42,67,42,34,1
83,13,88,33,24,1
82,3,42,25,8,1
64,43,50,31,14,1
65,71,77,60,42,1
67,56,47,23,38,0
64,90,42,38,13,1
63,35,72,38,39,1
73,7,49,43,7,1
84,45,74,41,17,1
70,44,86,31,13,1
64,63,53,27,14,1
55,66,77,23,30,0
73,14,76,14,12,0
75,37,91,26,30,1
82,42,79,22,9,1
79,13,68,37,18,1
86,18,94,31,32,1
71,12,50,4,48,0
66,97,25,33,6,0
77,45,103,43,30,1
70,65,83,65,16,1
82,12,87,27,21,1
76,25,79,29,14,1
90,8,94,38,16,1
84,3,77,17,18,1
62,18,80,38,22,1
78,6,128,30,30,1
76,27,92,43,13,1
59,73,70,50,9,0
75,23,122,18,20,1
75,34,69,18,44,1
73,59,131,50,6,0
72,40,72,26,23,1
65,11,87,16,50,1
80,34,97,22,18,1
73,4,82,20,14,1
69,47,69,72,41,0
64,75,68,38,32,0
71,63,33,41,17,1
85,42,104,35,23,1
68,79,63,17,29,0
87,14,85,50,6,1
73,38,75,17,46,1
63,88,92,35,23,0
81,9,82,25,32,1
86,2,65,20,46,1
77,37,71,15,33,1
86,6,77,58,38,1
81,15,78,21,14,1
88,2,77,38,15,1
70,25,96,65,35,1
81,18,79,25,23,1
72,44,80,26,26,1
63,52,65,38,32,0
80,33,71,13,16,1
78,14,78,19,21,1
77,1,63,63,27,1
68,90,86,78,9,1
78,16,57,27,22,1
83,3,28,54,13,1
73,76,86,40,19,1
81,22,79,31,16,1
87,2,111,13,32,1
86,24,97,61,18,1
82,2,137,11,19,1
82,7,60,30,30,1
81,0,86,11,44,1
73,38,83,10,19,1
84,28,110,15,13,1
85,13,55,29,13,1
89,29,129,45,10,1
90,1,121,22,23,1
79,41,135,17,24,1
83,33,62,20,10,1
72,56,75,35,49,1
78,63,100,33,18,1
80,7,82,37,17,1
67,93,60,43,35,1
87,17,120,42,12,1
83,5,62,27,11,1
82,22,58,55,20,1
78,0,40,10,10,1
80,30,115,29,19,1
73,24,45,33,23,1
86,5,89,9,11,1
81,15,60,44,25,1
56,77,92,21,19,0
80,27,40,0,1,0
91,2,145,20,10,1
78,0,72,59,15,0
73,87,41,56,9,1
77,29,72,29,21,1
88,1,82,20,15,1
89,9,126,25,16,0
72,6,62,24,28,1
84,13,72,75,8,1
82,2,58,52,24,1
79,15,43,7,13,1
75,27,77,20,40,1
71,54,71,32,24,1
92,1,125,22,18,1
76,33,92,29,40,1
76,40,55,40,10,0
84,14,87,35,19,1
75,21,68,33,20,1
80,2,65,60,5,1
57,93,87,56,18,1
84,10,103,24,25,1
79,1,68,36,27,1
90,5,92,46,13,1
75,34,121,7,37,0
73,26,57,19,21,1
65,86,68,42,11,0
74,6,64,33,18,0
72,19,113,20,42,0
66,67,17,60,4,0
